DISTRITO,UNIDADE,AREA,IDADE,USU_HOMEM,USU_MULHER,CONS_HOMEM,CONS_MULHER
Sul,CS ALTO RIBEIRÃO,0,74,10,3,28,15
Sul,CS ALTO RIBEIRÃO,0,75,2,6,10,23
Sul,CS ALTO RIBEIRÃO,0,76,2,6,12,19
Sul,CS ALTO RIBEIRÃO,0,77,6,3,15,8
Sul,CS ALTO RIBEIRÃO,0,78,3,9,19,38
Sul,CS ALTO RIBEIRÃO,0,79,1,8,2,22
Sul,CS ALTO RIBEIRÃO,0,80,5,1,19,2
Sul,CS ALTO RIBEIRÃO,0,81,1,5,4,16
Sul,CS ALTO RIBEIRÃO,0,82,1,1,2,3
Sul,CS ALTO RIBEIRÃO,0,83,1,3,8,5
Sul,CS ALTO RIBEIRÃO,0,84,2,3,5,11
Sul,CS ALTO RIBEIRÃO,0,85,3,7,12,18
Sul,CS ALTO RIBEIRÃO,0,86,0,2,0,9
Sul,CS ALTO RIBEIRÃO,0,87,2,4,10,7
Sul,CS ALTO RIBEIRÃO,0,88,1,1,4,3
Sul,CS ALTO RIBEIRÃO,0,89,0,2,0,5
Sul,CS ALTO RIBEIRÃO,0,90,1,2,2,7
Sul,CS ALTO RIBEIRÃO,0,91,2,1,8,2
Sul,CS ALTO RIBEIRÃO,0,92,1,0,2,0
Sul,CS ALTO RIBEIRÃO,0,93,1,0,5,0
Sul,CS ALTO RIBEIRÃO,0,94,0,1,0,2
Sul,CS ALTO RIBEIRÃO,0,95,0,1,0,2
Sul,CS ALTO RIBEIRÃO,0,98,0,1,0,1
Sul,CS ARMAÇÃO,0,0,20,15,86,73
Sul,CS ARMAÇÃO,0,1,9,12,33,71
Sul,CS ARMAÇÃO,0,2,19,14,72,45
Sul,CS ARMAÇÃO,0,3,13,10,27,39
Sul,CS ARMAÇÃO,0,4,13,4,20,9
Sul,CS ARMAÇÃO,0,5,11,13,30,49
Sul,CS ARMAÇÃO,0,6,10,7,21,15
Sul,CS ARMAÇÃO,0,7,14,9,44,33
Sul,CS ARMAÇÃO,0,8,7,4,14,7
Sul,CS ARMAÇÃO,0,9,4,9,10,11
Sul,CS ARMAÇÃO,0,10,9,8,15,12
Sul,CS ARMAÇÃO,0,11,12,8,21,16
Sul,CS ARMAÇÃO,0,12,11,4,20,11
Sul,CS ARMAÇÃO,0,13,10,4,25,4
Sul,CS ARMAÇÃO,0,14,7,8,11,18
Sul,CS ARMAÇÃO,0,15,9,10,20,35
Sul,CS ARMAÇÃO,0,16,6,14,15,24
Sul,CS ARMAÇÃO,0,17,7,10,22,27
Sul,CS ARMAÇÃO,0,18,15,15,36,74
Sul,CS ARMAÇÃO,0,19,12,12,30,53
Sul,CS ARMAÇÃO,0,20,17,18,56,79
Sul,CS ARMAÇÃO,0,21,15,15,38,72
Sul,CS ARMAÇÃO,0,22,11,19,25,78
Sul,CS ARMAÇÃO,0,23,10,18,22,84
Sul,CS ARMAÇÃO,0,24,10,21,33,81
Sul,CS ARMAÇÃO,0,25,15,19,38,56
Sul,CS ARMAÇÃO,0,26,19,17,42,90
Sul,CS ARMAÇÃO,0,27,9,13,23,34
Sul,CS ARMAÇÃO,0,28,10,15,27,70
Sul,CS ARMAÇÃO,0,29,6,19,19,129
Sul,CS ARMAÇÃO,0,30,8,23,21,161
Sul,CS ARMAÇÃO,0,31,11,18,22,106
Sul,CS ARMAÇÃO,0,32,12,25,48,95
Sul,CS ARMAÇÃO,0,33,11,16,21,79
Sul,CS ARMAÇÃO,0,34,13,23,32,124
Sul,CS ARMAÇÃO,0,35,9,31,21,112
Sul,CS ARMAÇÃO,0,36,11,25,20,102
Sul,CS ARMAÇÃO,0,37,10,19,36,111
Sul,CS ARMAÇÃO,0,38,8,19,33,92
Sul,CS ARMAÇÃO,0,39,7,12,14,54
Sul,CS ARMAÇÃO,0,40,6,16,17,85
Sul,CS ARMAÇÃO,0,41,15,10,33,35
Sul,CS ARMAÇÃO,0,42,8,16,26,94
Sul,CS ARMAÇÃO,0,43,10,14,36,61
Sul,CS ARMAÇÃO,0,44,10,17,22,72
Sul,CS ARMAÇÃO,0,45,9,18,23,58
Sul,CS ARMAÇÃO,0,46,8,16,18,56
Sul,CS ARMAÇÃO,0,47,12,12,31,44
Sul,CS ARMAÇÃO,0,48,11,12,42,57
Sul,CS ARMAÇÃO,0,49,15,13,71,65
Sul,CS ARMAÇÃO,0,50,14,14,33,76
Sul,CS ARMAÇÃO,0,51,5,15,8,53
Sul,CS ARMAÇÃO,0,52,6,15,35,54
Sul,CS ARMAÇÃO,0,53,6,17,15,84
Sul,CS ARMAÇÃO,0,54,12,4,24,13
Sul,CS ARMAÇÃO,0,55,8,14,29,70
Sul,CS ARMAÇÃO,0,56,13,16,43,98
Sul,CS ARMAÇÃO,0,57,11,14,66,80
Sul,CS ARMAÇÃO,0,58,12,13,39,73
Sul,CS ARMAÇÃO,0,59,13,18,66,73
Sul,CS ARMAÇÃO,0,60,8,10,28,27
Sul,CS ARMAÇÃO,0,61,12,13,46,88
Sul,CS ARMAÇÃO,0,62,9,16,38,106
Sul,CS ARMAÇÃO,0,63,11,16,51,95
Sul,CS ARMAÇÃO,0,64,10,12,29,53
Sul,CS ARMAÇÃO,0,65,3,12,4,24
Sul,CS ARMAÇÃO,0,66,7,6,39,19
Sul,CS ARMAÇÃO,0,67,5,7,31,37
Sul,CS ARMAÇÃO,0,68,9,6,34,37
Sul,CS ARMAÇÃO,0,69,7,11,27,37
Sul,CS ARMAÇÃO,0,70,14,3,59,24
Sul,CS ARMAÇÃO,0,71,1,3,1,5
Sul,CS ARMAÇÃO,0,72,8,6,41,19
Sul,CS ARMAÇÃO,0,73,4,9,10,26
Sul,CS ARMAÇÃO,0,74,4,7,13,62
Sul,CS ARMAÇÃO,0,75,4,3,15,25
Sul,CS ARMAÇÃO,0,76,2,8,7,49
Sul,CS ARMAÇÃO,0,77,6,5,21,31
Sul,CS ARMAÇÃO,0,78,1,5,6,59
Sul,CS ARMAÇÃO,0,79,1,5,3,14
Sul,CS ARMAÇÃO,0,80,2,4,2,22
Sul,CS ARMAÇÃO,0,81,4,4,13,27
Sul,CS ARMAÇÃO,0,82,2,3,9,14
Sul,CS ARMAÇÃO,0,83,3,1,17,1
Sul,CS ARMAÇÃO,0,84,2,1,14,9
Sul,CS ARMAÇÃO,0,85,1,7,5,28
Sul,CS ARMAÇÃO,0,86,0,1,0,17
Sul,CS ARMAÇÃO,0,87,2,1,12,2
Sul,CS ARMAÇÃO,0,88,2,1,10,5
Sul,CS ARMAÇÃO,0,89,1,3,1,14
Sul,CS ARMAÇÃO,0,90,0,2,0,8
Sul,CS ARMAÇÃO,0,92,2,2,3,14
Sul,CS ARMAÇÃO,0,94,1,1,2,4
Sul,CS ARMAÇÃO,0,95,0,1,0,4
Sul,CS ARMAÇÃO,0,97,0,1,0,3
Sul,CS ARMAÇÃO,0,98,0,1,0,11
Sul,CS ARMAÇÃO,0,101,0,1,0,8
Sul,CS ARMAÇÃO,1,0,16,19,54,70
Sul,CS ARMAÇÃO,1,1,15,20,83,83
Sul,CS ARMAÇÃO,1,2,9,9,26,45
Sul,CS ARMAÇÃO,1,3,5,16,9,46
Sul,CS ARMAÇÃO,1,4,10,8,20,27
Sul,CS ARMAÇÃO,1,5,10,8,18,14
Sul,CS ARMAÇÃO,1,6,10,7,22,23
Sul,CS ARMAÇÃO,1,7,16,6,30,13
Sul,CS ARMAÇÃO,1,8,5,8,13,18
Sul,CS ARMAÇÃO,1,9,4,7,5,25
Sul,CS ARMAÇÃO,1,10,9,8,15,16
Sul,CS ARMAÇÃO,1,11,5,5,7,15
Sul,CS ARMAÇÃO,1,12,7,3,12,7
Sul,CS ARMAÇÃO,1,13,4,7,9,10
Sul,CS ARMAÇÃO,1,14,2,10,10,35
Sul,CS ARMAÇÃO,1,15,5,5,12,37
Sul,CS ARMAÇÃO,1,16,7,9,14,29
Sul,CS ARMAÇÃO,1,17,10,20,20,71
Sul,CS ARMAÇÃO,1,18,9,10,25,33
Sul,CS ARMAÇÃO,1,19,6,8,8,33
Sul,CS ARMAÇÃO,1,20,13,12,30,33
Sul,CS ARMAÇÃO,1,21,6,15,17,57
Sul,CS ARMAÇÃO,1,22,6,14,9,52
Sul,CS ARMAÇÃO,1,23,10,23,41,110
Sul,CS ARMAÇÃO,1,24,11,8,36,29
Sul,CS ARMAÇÃO,1,25,7,17,25,62
Sul,CS ARMAÇÃO,1,26,13,14,41,73
Sul,CS ARMAÇÃO,1,27,8,12,19,72
Sul,CS ARMAÇÃO,1,28,7,12,22,38
Sul,CS ARMAÇÃO,1,29,5,16,8,63
Sul,CS ARMAÇÃO,1,30,10,13,36,52
Sul,CS ARMAÇÃO,1,31,8,7,25,32
Sul,CS ARMAÇÃO,1,32,5,14,8,108
Sul,CS ARMAÇÃO,1,33,7,11,16,37
Sul,CS ARMAÇÃO,1,34,9,14,15,34
Sul,CS ARMAÇÃO,1,35,5,12,6,74
Sul,CS ARMAÇÃO,1,36,6,23,20,96
Sul,CS ARMAÇÃO,1,37,12,12,31,53
Sul,CS ARMAÇÃO,1,38,6,13,19,57
Sul,CS ARMAÇÃO,1,39,9,13,40,57
Sul,CS ARMAÇÃO,1,40,6,7,19,27
Sul,CS ARMAÇÃO,1,41,7,13,9,56
Sul,CS ARMAÇÃO,1,42,7,9,21,44
Sul,CS ARMAÇÃO,1,43,5,13,15,48
Sul,CS ARMAÇÃO,1,44,9,13,19,33
Sul,CS ARMAÇÃO,1,45,8,18,20,67
Sul,CS ARMAÇÃO,1,46,5,14,19,48
Sul,CS ARMAÇÃO,1,47,7,13,19,58
Sul,CS ARMAÇÃO,1,48,12,14,56,53
Sul,CS ARMAÇÃO,1,49,6,8,9,52
Sul,CS ARMAÇÃO,1,50,3,12,5,67
Sul,CS ARMAÇÃO,1,51,8,12,20,71
Sul,CS ARMAÇÃO,1,52,6,12,33,65
Sul,CS ARMAÇÃO,1,53,6,8,31,32
Sul,CS ARMAÇÃO,1,54,10,11,50,38
Sul,CS ARMAÇÃO,1,55,5,6,29,15
Sul,CS ARMAÇÃO,1,56,8,12,36,55
Sul,CS ARMAÇÃO,1,57,8,9,19,39
Sul,CS ARMAÇÃO,1,58,7,5,40,29
Sul,CS ARMAÇÃO,1,59,6,12,21,56
Sul,CS ARMAÇÃO,1,60,7,13,46,90
Sul,CS ARMAÇÃO,1,61,6,6,39,27
Sul,CS ARMAÇÃO,1,62,3,4,17,12
Sul,CS ARMAÇÃO,1,63,5,5,19,35
Sul,CS ARMAÇÃO,1,64,2,9,7,40
Sul,CS ARMAÇÃO,1,65,5,11,36,32
Sul,CS ARMAÇÃO,1,66,5,3,16,17
Sul,CS ARMAÇÃO,1,67,3,7,15,33
Sul,CS ARMAÇÃO,1,68,4,5,25,21
Sul,CS ARMAÇÃO,1,69,4,5,13,32
Sul,CS ARMAÇÃO,1,70,4,3,15,6
Sul,CS ARMAÇÃO,1,71,1,4,6,9
Sul,CS ARMAÇÃO,1,72,2,3,13,25
Sul,CS ARMAÇÃO,1,73,1,5,2,29
Sul,CS ARMAÇÃO,1,74,2,6,27,23
Sul,CS ARMAÇÃO,1,75,1,5,8,25
Sul,CS ARMAÇÃO,1,76,2,2,11,9
Sul,CS ARMAÇÃO,1,77,3,3,11,22
Sul,CS ARMAÇÃO,1,78,2,0,7,0
Sul,CS ARMAÇÃO,1,79,5,1,46,5
Sul,CS ARMAÇÃO,1,80,0,5,0,24
Sul,CS ARMAÇÃO,1,81,1,1,2,16
Sul,CS ARMAÇÃO,1,82,1,4,2,20
Sul,CS ARMAÇÃO,1,83,0,1,0,9
Sul,CS ARMAÇÃO,1,84,0,1,0,16
Sul,CS ARMAÇÃO,1,85,0,1,0,3
Sul,CS ARMAÇÃO,1,86,1,1,11,5
Sul,CS ARMAÇÃO,1,88,0,1,0,7
Sul,CS ARMAÇÃO,1,90,1,1,9,4
Sul,CS ARMAÇÃO,1,91,1,1,3,8
Sul,CS ARMAÇÃO,1,92,1,0,9,0
Sul,CS ARMAÇÃO,1,93,1,0,12,0
Sul,CS ARMAÇÃO,1,95,0,1,0,10
Sul,CS ARMAÇÃO,1,103,0,1,0,7
Sul,CS ARMAÇÃO,2,0,0,2,0,4
Sul,CS ARMAÇÃO,2,1,3,1,7,1
Sul,CS ARMAÇÃO,2,2,2,3,3,19
Sul,CS ARMAÇÃO,2,3,3,0,11,0
Sul,CS ARMAÇÃO,2,4,2,4,4,6
Sul,CS ARMAÇÃO,2,5,1,3,1,8
Sul,CS ARMAÇÃO,2,6,3,2,6,3
Sul,CS ARMAÇÃO,2,7,3,1,9,2
Sul,CS ARMAÇÃO,2,8,2,3,2,16
Sul,CS ARMAÇÃO,2,9,2,1,4,1
Sul,CS ARMAÇÃO,2,10,1,2,1,4
Sul,CS ARMAÇÃO,2,11,0,3,0,8
Sul,CS ARMAÇÃO,2,12,1,1,1,1
Sul,CS ARMAÇÃO,2,13,1,1,2,3
Sul,CS ARMAÇÃO,2,14,2,3,2,4
Sul,CS ARMAÇÃO,2,16,4,2,10,2
Sul,CS ARMAÇÃO,2,17,1,3,2,5
Sul,CS ARMAÇÃO,2,18,1,2,1,2
Sul,CS ARMAÇÃO,2,19,3,4,4,13
Sul,CS ARMAÇÃO,2,20,1,1,1,5
Sul,CS ARMAÇÃO,2,21,2,2,4,5
Sul,CS ARMAÇÃO,2,22,1,5,1,20
Sul,CS ARMAÇÃO,2,23,3,7,11,32
Sul,CS ARMAÇÃO,2,24,5,2,10,2
Sul,CS ARMAÇÃO,2,25,2,3,3,13
Sul,CS ARMAÇÃO,2,26,2,3,3,17
Sul,CS ARMAÇÃO,2,27,1,3,1,7
Sul,CS ARMAÇÃO,2,28,0,3,0,9
Sul,CS ARMAÇÃO,2,29,1,2,1,2
Sul,CS ARMAÇÃO,2,30,4,1,11,3
Sul,CS ARMAÇÃO,2,31,2,2,8,7
Sul,CS ARMAÇÃO,2,32,2,1,11,2
Sul,CS ARMAÇÃO,2,33,3,3,8,3
Sul,CS ARMAÇÃO,2,34,2,5,5,45
Sul,CS ARMAÇÃO,2,35,4,2,12,2
Sul,CS ARMAÇÃO,2,36,4,0,8,0
Sul,CS ARMAÇÃO,2,37,0,3,0,27
Sul,CS ARMAÇÃO,2,38,5,4,12,16
Sul,CS ARMAÇÃO,2,39,2,0,7,0
Sul,CS ARMAÇÃO,2,40,3,2,4,11
Sul,CS ARMAÇÃO,2,41,0,1,0,1
Sul,CS ARMAÇÃO,2,42,2,2,6,4
Sul,CS ARMAÇÃO,2,43,3,5,14,20
Sul,CS ARMAÇÃO,2,44,0,4,0,22
Sul,CS ARMAÇÃO,2,45,1,2,9,5
Sul,CS ARMAÇÃO,2,46,1,1,3,8
Sul,CS ARMAÇÃO,2,47,0,4,0,14
Sul,CS ARMAÇÃO,2,48,1,5,1,14
Sul,CS ARMAÇÃO,2,49,1,2,1,13
Sul,CS ARMAÇÃO,2,50,1,1,17,1
Sul,CS ARMAÇÃO,2,51,2,4,9,12
Sul,CS ARMAÇÃO,2,52,3,3,11,25
Sul,CS ARMAÇÃO,2,53,3,1,3,2
Sul,CS ARMAÇÃO,2,54,2,2,5,3
Sul,CS ARMAÇÃO,2,55,1,1,1,8
Sul,CS ARMAÇÃO,2,56,0,1,0,3
Sul,CS ARMAÇÃO,2,57,1,3,1,14
Sul,CS ARMAÇÃO,2,58,0,2,0,13
Sul,CS ARMAÇÃO,2,59,0,1,0,10
Sul,CS ARMAÇÃO,2,60,1,0,2,0
Sul,CS ARMAÇÃO,2,61,1,2,4,9
Sul,CS ARMAÇÃO,2,62,0,4,0,22
Sul,CS ARMAÇÃO,2,63,1,3,1,9
Sul,CS ARMAÇÃO,2,64,1,5,2,17
Sul,CS ARMAÇÃO,2,65,1,1,10,8
Sul,CS ARMAÇÃO,2,66,3,3,12,6
Sul,CS ARMAÇÃO,2,67,0,1,0,2
Sul,CS ARMAÇÃO,2,68,1,1,10,2
Sul,CS ARMAÇÃO,2,69,1,1,3,12
Sul,CS ARMAÇÃO,2,70,2,1,9,5
Sul,CS ARMAÇÃO,2,71,0,1,0,2
Sul,CS ARMAÇÃO,2,72,1,0,1,0
Sul,CS ARMAÇÃO,2,73,3,1,14,2
Sul,CS ARMAÇÃO,2,74,1,2,2,9
Sul,CS ARMAÇÃO,2,76,2,1,13,5
Sul,CS ARMAÇÃO,2,79,1,0,8,0
Sul,CS ARMAÇÃO,2,80,2,0,25,0
Sul,CS ARMAÇÃO,2,81,0,2,0,19
Sul,CS ARMAÇÃO,2,82,0,1,0,3
Sul,CS ARMAÇÃO,2,83,1,0,2,0
Sul,CS ARMAÇÃO,2,84,0,1,0,6
Sul,CS ARMAÇÃO,2,87,1,0,2,0
Sul,CS ARMAÇÃO,2,90,0,1,0,11
Sul,CS ARMAÇÃO,2,91,0,2,0,5
Sul,CS ARMAÇÃO,,5,1,0,3,0
Sul,CS ARMAÇÃO,,11,0,1,0,3
Sul,CS ARMAÇÃO,,14,0,1,0,1
Sul,CS ARMAÇÃO,,16,0,1,0,3
Sul,CS ARMAÇÃO,,18,1,0,3,0
Sul,CS ARMAÇÃO,,20,1,0,1,0
Sul,CS ARMAÇÃO,,23,1,0,2,0
Sul,CS ARMAÇÃO,,25,0,1,0,7
Sul,CS ARMAÇÃO,,26,0,2,0,3
Sul,CS ARMAÇÃO,,28,0,1,0,2
Sul,CS ARMAÇÃO,,30,0,1,0,3
Sul,CS ARMAÇÃO,,33,1,0,12,0
Sul,CS ARMAÇÃO,,34,1,0,3,0
Sul,CS ARMAÇÃO,,37,1,1,2,9
Sul,CS ARMAÇÃO,,38,0,1,0,2
Sul,CS ARMAÇÃO,,42,0,1,0,4
Sul,CS ARMAÇÃO,,44,0,1,0,1
Sul,CS ARMAÇÃO,,46,1,1,2,2
Sul,CS ARMAÇÃO,,47,0,1,0,7
Sul,CS ARMAÇÃO,,48,0,1,0,6
Sul,CS ARMAÇÃO,,53,1,0,1,0
Sul,CS ARMAÇÃO,,56,0,1,0,6
Sul,CS ARMAÇÃO,,58,0,1,0,6
Sul,CS ARMAÇÃO,,60,1,1,6,2
Sul,CS ARMAÇÃO,,63,1,0,1,0
Sul,CS ARMAÇÃO,,66,0,1,0,5
Sul,CS ARMAÇÃO,,68,0,1,0,4
Sul,CS CAIEIRA BARRA DO SUL,0,0,6,10,31,62
Sul,CS CAIEIRA BARRA DO SUL,0,1,8,8,22,42
Sul,CS CAIEIRA BARRA DO SUL,0,2,4,6,6,15
Sul,CS CAIEIRA BARRA DO SUL,0,3,7,10,17,19
Sul,CS CAIEIRA BARRA DO SUL,0,4,4,5,10,14
Sul,CS CAIEIRA BARRA DO SUL,0,5,8,4,13,6
Sul,CS CAIEIRA BARRA DO SUL,0,6,5,4,12,11
Sul,CS CAIEIRA BARRA DO SUL,0,7,6,4,15,11
Sul,CS CAIEIRA BARRA DO SUL,0,8,7,7,18,13
Sul,CS CAIEIRA BARRA DO SUL,0,9,9,8,19,13
Sul,CS CAIEIRA BARRA DO SUL,0,10,2,8,2,12
Sul,CS CAIEIRA BARRA DO SUL,0,11,7,4,17,12
Sul,CS CAIEIRA BARRA DO SUL,0,12,3,4,8,9
Sul,CS CAIEIRA BARRA DO SUL,0,13,8,3,15,4
Sul,CS CAIEIRA BARRA DO SUL,0,14,4,3,9,12
Sul,CS CAIEIRA BARRA DO SUL,0,15,9,2,19,3
Sul,CS CAIEIRA BARRA DO SUL,0,16,6,8,11,25
Sul,CS CAIEIRA BARRA DO SUL,0,17,5,6,19,17
Sul,CS CAIEIRA BARRA DO SUL,0,18,9,13,27,53
Sul,CS CAIEIRA BARRA DO SUL,0,19,6,12,10,54
Sul,CS CAIEIRA BARRA DO SUL,0,20,7,8,11,37
Sul,CS CAIEIRA BARRA DO SUL,0,21,2,6,4,25
Sul,CS CAIEIRA BARRA DO SUL,0,22,4,8,5,50
Sul,CS CAIEIRA BARRA DO SUL,0,23,4,9,15,33
Sul,CS CAIEIRA BARRA DO SUL,0,24,2,8,3,27
Sul,CS CAIEIRA BARRA DO SUL,0,25,4,9,4,43
Sul,CS CAIEIRA BARRA DO SUL,0,26,15,11,48,63
Sul,CS CAIEIRA BARRA DO SUL,0,27,9,8,11,33
Sul,CS CAIEIRA BARRA DO SUL,0,28,6,7,17,16
Sul,CS CAIEIRA BARRA DO SUL,0,29,5,8,44,18
Sul,CS CAIEIRA BARRA DO SUL,0,30,6,9,10,47
Sul,CS CAIEIRA BARRA DO SUL,0,31,1,8,2,22
Sul,CS CAIEIRA BARRA DO SUL,0,32,4,8,16,22
Sul,CS CAIEIRA BARRA DO SUL,0,33,5,4,18,16
Sul,CS CAIEIRA BARRA DO SUL,0,34,8,9,18,38
Sul,CS CAIEIRA BARRA DO SUL,0,35,8,7,24,25
Sul,CS CAIEIRA BARRA DO SUL,0,36,3,12,4,38
Sul,CS CAIEIRA BARRA DO SUL,0,37,6,9,14,23
Sul,CS CAIEIRA BARRA DO SUL,0,38,9,10,36,43
Sul,CS CAIEIRA BARRA DO SUL,0,39,6,11,13,37
Sul,CS CAIEIRA BARRA DO SUL,0,40,6,9,16,35
Sul,CS CAIEIRA BARRA DO SUL,0,41,2,10,2,28
Sul,CS CAIEIRA BARRA DO SUL,0,42,5,13,11,65
Sul,CS CAIEIRA BARRA DO SUL,0,43,11,9,22,50
Sul,CS CAIEIRA BARRA DO SUL,0,44,4,11,13,31
Sul,CS CAIEIRA BARRA DO SUL,0,45,3,7,5,41
Sul,CS CAIEIRA BARRA DO SUL,0,46,7,8,23,36
Sul,CS CAIEIRA BARRA DO SUL,0,47,6,5,19,38
Sul,CS CAIEIRA BARRA DO SUL,0,48,2,10,4,44
Sul,CS CAIEIRA BARRA DO SUL,0,49,3,12,22,40
Sul,CS CAIEIRA BARRA DO SUL,0,50,9,11,24,56
Sul,CS CAIEIRA BARRA DO SUL,0,51,3,10,7,32
Sul,CS CAIEIRA BARRA DO SUL,0,52,6,9,30,47
Sul,CS CAIEIRA BARRA DO SUL,0,53,7,10,17,40
Sul,CS CAIEIRA BARRA DO SUL,0,54,9,9,21,32
Sul,CS CAIEIRA BARRA DO SUL,0,55,5,14,11,64
Sul,CS CAIEIRA BARRA DO SUL,0,56,7,10,19,59
Sul,CS CAIEIRA BARRA DO SUL,0,57,12,6,35,43
Sul,CS CAIEIRA BARRA DO SUL,0,58,6,7,11,42
Sul,CS CAIEIRA BARRA DO SUL,0,59,4,6,12,29
Sul,CS CAIEIRA BARRA DO SUL,0,60,7,9,20,27
Sul,CS CAIEIRA BARRA DO SUL,0,61,7,9,44,53
Sul,CS CAIEIRA BARRA DO SUL,0,62,9,5,27,24
Sul,CS CAIEIRA BARRA DO SUL,0,63,8,7,26,43
Sul,CS CAIEIRA BARRA DO SUL,0,64,11,7,33,27
Sul,CS CAIEIRA BARRA DO SUL,0,65,7,10,13,40
Sul,CS CAIEIRA BARRA DO SUL,0,66,5,7,25,28
Sul,CS CAIEIRA BARRA DO SUL,0,67,6,3,13,12
Sul,CS CAIEIRA BARRA DO SUL,0,68,9,7,26,36
Sul,CS CAIEIRA BARRA DO SUL,0,69,3,5,14,25
Sul,CS CAIEIRA BARRA DO SUL,0,70,5,5,17,13
Sul,CS CAIEIRA BARRA DO SUL,0,71,3,3,9,17
Sul,CS CAIEIRA BARRA DO SUL,0,72,1,2,4,6
Sul,CS CAIEIRA BARRA DO SUL,0,73,3,4,14,18
Sul,CS CAIEIRA BARRA DO SUL,0,74,2,6,2,36
Sul,CS CAIEIRA BARRA DO SUL,0,75,5,4,12,31
Sul,CS CAIEIRA BARRA DO SUL,0,76,2,2,4,13
Sul,CS CAIEIRA BARRA DO SUL,0,77,3,3,17,29
Sul,CS CAIEIRA BARRA DO SUL,0,78,4,5,29,20
Sul,CS CAIEIRA BARRA DO SUL,0,79,2,1,7,3
Sul,CS CAIEIRA BARRA DO SUL,0,80,2,0,6,0
Sul,CS CAIEIRA BARRA DO SUL,0,81,1,0,2,0
Sul,CS CAIEIRA BARRA DO SUL,0,82,0,4,0,13
Sul,CS CAIEIRA BARRA DO SUL,0,83,1,4,2,15
Sul,CS CAIEIRA BARRA DO SUL,0,84,1,0,4,0
Sul,CS CAIEIRA BARRA DO SUL,0,85,1,3,2,10
Sul,CS CAIEIRA BARRA DO SUL,0,86,2,1,5,3
Sul,CS CAIEIRA BARRA DO SUL,0,87,3,1,10,3
Sul,CS CAIEIRA BARRA DO SUL,0,88,2,1,12,1
Sul,CS CAIEIRA BARRA DO SUL,0,90,0,1,0,2
Sul,CS CAIEIRA BARRA DO SUL,0,91,1,3,5,23
Sul,CS CAIEIRA BARRA DO SUL,0,92,0,1,0,4
Sul,CS CAMPECHE,0,0,24,28,118,104
Sul,CS CAMPECHE,0,1,14,25,61,71
Sul,CS CAMPECHE,0,2,8,10,14,26
Sul,CS CAMPECHE,0,3,12,4,37,8
Sul,CS CAMPECHE,0,4,7,6,19,12
Sul,CS CAMPECHE,0,5,8,7,17,14
Sul,CS CAMPECHE,0,6,7,7,26,10
Sul,CS CAMPECHE,0,7,5,7,7,12
Sul,CS CAMPECHE,0,8,7,6,18,9
Sul,CS CAMPECHE,0,9,8,2,16,2
Sul,CS CAMPECHE,0,10,5,4,10,18
Sul,CS CAMPECHE,0,11,2,5,5,10
Sul,CS CAMPECHE,0,12,7,9,13,16
Sul,CS CAMPECHE,0,13,6,6,20,15
Sul,CS CAMPECHE,0,14,5,7,13,12
Sul,CS CAMPECHE,0,15,7,4,16,5
Sul,CS CAMPECHE,0,16,6,10,17,28
Sul,CS CAMPECHE,0,17,5,14,16,48
Sul,CS CAMPECHE,0,18,5,15,7,52
Sul,CS CAMPECHE,0,19,7,17,11,99
Sul,CS CAMPECHE,0,20,11,13,36,26
Sul,CS CAMPECHE,0,21,8,15,20,48
Sul,CS CAMPECHE,0,22,14,18,30,58
Sul,CS CAMPECHE,0,23,10,14,35,50
Sul,CS CAMPECHE,0,24,4,12,12,42
Sul,CS CAMPECHE,0,25,12,16,35,72
Sul,CS CAMPECHE,0,26,9,16,26,45
Sul,CS CAMPECHE,0,27,10,15,17,56
Sul,CS CAMPECHE,0,28,11,18,24,68
Sul,CS CAMPECHE,0,29,7,22,14,69
Sul,CS CAMPECHE,0,30,9,18,19,45
Sul,CS CAMPECHE,0,31,8,25,46,98
Sul,CS CAMPECHE,0,32,7,16,13,66
Sul,CS CAMPECHE,0,33,15,17,44,92
Sul,CS CAMPECHE,0,34,9,29,26,157
Sul,CS CAMPECHE,0,35,5,18,11,77
Sul,CS CAMPECHE,0,36,8,14,16,43
Sul,CS CAMPECHE,0,37,14,16,51,65
Sul,CS CAMPECHE,0,38,13,13,38,36
Sul,CS CAMPECHE,0,39,8,12,47,51
Sul,CS CAMPECHE,0,40,8,12,21,43
Sul,CS CAMPECHE,0,41,11,25,30,86
Sul,CS CAMPECHE,0,42,6,11,10,29
Sul,CS CAMPECHE,0,43,8,19,19,60
Sul,CS CAMPECHE,0,44,6,11,34,50
Sul,CS CAMPECHE,0,45,8,14,19,45
Sul,CS CAMPECHE,0,46,9,16,25,65
Sul,CS CAMPECHE,0,47,6,15,16,64
Sul,CS CAMPECHE,0,48,7,10,36,49
Sul,CS CAMPECHE,0,49,6,13,18,39
Sul,CS CAMPECHE,0,50,9,18,32,96
Sul,CS CAMPECHE,0,51,5,13,15,44
Sul,CS CAMPECHE,0,52,6,31,12,91
Sul,CS CAMPECHE,0,53,11,14,43,51
Sul,CS CAMPECHE,0,54,7,19,28,104
Sul,CS CAMPECHE,0,55,11,10,64,51
Sul,CS CAMPECHE,0,56,8,13,20,49
Sul,CS CAMPECHE,0,57,10,20,30,85
Sul,CS CAMPECHE,0,58,7,13,31,57
